,pitch,start,end,duration,next_note
44127,65,22,24,2,67_2
44128,65,22,24,2,67_2
44129,65,22,24,2,67_2
44130,69,18,20,2,60_2
44131,59,29,30,1,68_1
44132,60,29,30,1,61_1
44133,69,2,4,2,62_2
44134,64,20,22,2,64_2
44135,62,26,28,2,67_2
44136,62,26,28,2,67_2
44137,62,26,28,2,67_2
44138,71,12,14,2,64_2
44139,67,26,28,2,64_2
44140,67,26,28,2,60_2
44141,65,22,24,2,71_4
44142,65,24,26,2,60_2
44143,65,20,24,4,65_4
44144,71,26,28,2,65_2
44145,62,26,28,2,67_2
44146,69,26,28,2,67_2
44147,65,4,8,4,62_4
44148,65,29,30,1,67_1
44149,62,4,8,4,65_4
44150,60,26,28,2,60_2
44151,62,24,28,4,60_2
44152,69,2,4,2,71_2
44153,69,26,28,2,67_2
44154,69,24,26,2,71_2
44155,69,24,26,2,67_2
44156,69,24,26,2,67_2
44157,60,20,22,2,62_2
44158,64,24,26,2,62_2
44159,71,10,12,2,67_2
44160,69,26,28,2,62_2
44161,71,26,28,2,67_2
44162,69,2,4,2,69_2
44163,62,26,28,2,60_2
44164,65,10,12,2,62_2
44165,65,24,26,2,64_2
44166,71,20,24,4,64_4
44167,71,4,6,2,69_2
44168,60,10,12,2,64_4
44169,64,20,24,4,65_4
44170,64,20,24,4,65_4
44171,64,26,28,2,71_2
44172,71,4,8,4,62_2
44173,71,6,8,2,69_4
44174,69,26,28,2,67_2
44175,69,26,28,2,67_2
44176,69,20,22,2,67_2
44177,64,26,28,2,65_2
44178,69,20,24,4,65_4
44179,64,24,28,4,69_2
44180,60,24,28,4,62_2
44181,71,26,28,2,69_2
44182,69,26,28,2,69_2
44183,67,26,28,2,60_2
44184,62,20,24,4,65_4
44185,64,28,30,2,65_1
44186,60,27,28,1,69_1
44187,64,26,28,2,67_2
44188,60,26,28,2,62_2
44189,69,24,26,2,71_2
44190,62,24,26,2,62_2
44191,65,24,26,2,67_2
44192,62,26,28,2,60_2
44193,62,20,24,4,65_4
44194,69,24,28,4,60_2
44195,64,26,28,2,64_2
44196,67,26,28,2,69_2
44197,65,20,24,4,62_4
44198,69,18,20,2,71_2
44199,67,24,26,2,69_2
44200,62,26,28,2,65_2
44201,60,26,28,2,61_2
44202,60,26,28,2,61_2
44203,67,29,30,1,62_1
44204,67,29,30,1,62_1
44205,65,26,28,2,65_2
44206,64,26,28,2,60_2
44207,65,20,24,4,62_4
44208,59,26,28,2,60_2
44209,65,21,22,1,62_2
44210,71,26,28,2,64_2
44211,67,29,30,1,61_1
44212,60,28,29,1,67_1
44213,67,20,24,4,64_2
44214,69,8,10,2,65_2
44215,71,10,12,2,62_2
44216,62,26,28,2,71_2
44217,62,26,28,2,64_2
44218,69,24,28,4,71_2
44219,69,24,26,2,71_2
44220,60,26,28,2,69_2
44221,60,26,28,2,69_2
44222,64,26,28,2,69_2
44223,69,26,28,2,67_2
44224,62,26,28,2,60_2
44225,62,24,26,2,71_2
44226,69,24,28,4,69_2
44227,69,24,28,4,69_2
44228,64,24,28,4,69_2
44229,67,20,24,4,67_4
44230,65,20,24,4,65_4
44231,60,27,28,1,60_3
44232,60,27,28,1,60_3
44233,64,24,26,2,67_2
44234,60,24,26,2,60_2
44235,64,25,26,1,66_1
44236,65,4,6,2,65_2
44237,69,26,28,2,64_2
44238,64,26,28,2,62_2
44239,67,26,28,2,69_2
44240,67,29,30,1,68_1
44241,71,26,28,2,67_2
44242,69,20,24,4,64_4
44243,62,24,28,4,71_2
44244,62,4,6,2,65_2
44245,65,24,28,4,65_2
44246,60,20,24,4,67_4
44247,71,26,28,2,64_2
44248,62,26,28,2,71_2
44249,65,6,8,2,64_4
44250,62,26,28,2,65_2
44251,60,26,28,2,60_2
44252,60,20,22,2,62_2
44253,60,20,22,2,62_2
44254,60,20,22,2,62_2
44255,64,24,26,2,67_2
44256,60,4,8,4,69_4
44257,64,24,28,4,67_2
44258,64,24,28,4,67_2
44259,71,24,26,2,67_2
44260,62,26,28,2,64_2
44261,62,26,28,2,64_2
44262,64,2,4,2,62_2
44263,65,22,24,2,67_2
44264,60,24,26,2,69_2
44265,67,24,26,2,64_2
44266,65,20,24,4,67_4
44267,64,16,17,1,64_1
44268,69,28,29,1,61_1
44269,60,26,28,2,62_2
44270,71,2,4,2,69_2
44271,60,8,12,4,71_2
44272,62,24,26,2,62_2
44273,62,26,28,2,60_2
44274,62,22,24,2,60_4
44275,69,26,28,2,60_2
44276,71,16,18,2,65_2
44277,65,26,28,2,67_2
44278,62,26,28,2,69_2
44279,64,4,6,2,71_2
44280,62,24,26,2,71_2
44281,64,24,26,2,60_2
44282,60,24,26,2,60_2
44283,69,26,28,2,69_2
44284,71,20,24,4,67_4
44285,64,20,22,2,71_2
44286,62,24,26,2,71_2
44287,65,24,26,2,67_2
44288,62,18,20,2,62_2
44289,65,26,28,2,65_2
44290,62,24,26,2,62_2
44291,71,26,28,2,71_2
44292,71,26,28,2,71_2
44293,65,26,28,2,71_2
44294,62,26,28,2,65_2
44295,69,2,4,2,69_2
44296,60,26,28,2,64_2
44297,60,24,26,2,60_2
44298,71,24,26,2,69_2
44299,64,28,29,1,58_1
44300,64,28,29,1,58_1
44301,64,28,29,1,58_1
44302,71,2,4,2,71_2
44303,67,4,6,2,71_2
44304,64,22,24,2,65_2
44305,65,18,20,2,60_2
44306,65,18,20,2,60_2
44307,62,26,28,2,67_2
44308,60,26,28,2,64_2
44309,71,16,18,2,71_2
44310,69,24,28,4,65_2
44311,62,26,28,2,69_2
44312,60,26,28,2,64_2
44313,67,22,24,2,67_2
44314,69,24,28,4,62_2
44315,69,20,24,4,60_4
44316,69,20,24,4,60_4
44317,64,20,24,4,60_4
44318,67,20,24,4,61_4
44319,65,26,28,2,60_2
44320,65,20,22,2,65_2
44321,71,26,28,2,71_2
44322,67,8,12,4,71_2
44323,64,16,18,2,67_2
44324,67,20,24,4,67_4
44325,64,24,26,2,71_2
44326,64,24,26,2,71_2
44327,65,26,28,2,71_2
44328,67,26,28,2,67_2
44329,71,24,28,4,71_2
44330,69,26,28,2,62_2
44331,67,26,28,2,67_2
44332,64,24,28,4,65_2
44333,71,22,24,2,65_2
44334,71,24,28,4,64_2
44335,69,26,28,2,60_2
44336,62,26,28,2,71_2
44337,71,18,20,2,67_2
44338,71,26,28,2,69_2
44339,69,20,24,4,62_4
44340,67,26,28,2,71_2
44341,69,18,20,2,64_2
44342,65,26,28,2,62_2
44343,60,26,28,2,65_2
44344,65,26,28,2,60_2
44345,60,26,28,2,65_2
44346,62,10,12,2,71_2
44347,60,27,28,1,61_1
44348,60,26,28,2,62_2
44349,60,26,28,2,65_2
44350,69,26,28,2,67_2
44351,71,2,4,2,65_4
44352,62,2,4,2,69_2
44353,65,26,28,2,62_2
44354,62,24,26,2,69_2
44355,60,26,28,2,64_2
44356,71,24,26,2,65_2
44357,69,24,28,4,67_2
44358,71,24,26,2,65_2
44359,65,26,28,2,65_2
44360,67,16,20,4,60_4
44361,62,26,28,2,62_2
44362,62,24,26,2,62_2
44363,62,24,26,2,62_2
44364,62,24,28,4,60_2
44365,65,20,22,2,60_2
44366,62,26,28,2,67_2
44367,67,26,28,2,64_2
44368,64,26,28,2,69_2
44369,64,26,28,2,71_2
44370,71,29,30,1,68_1
44371,64,29,30,1,64_1
44372,71,8,10,2,65_2
44373,59,24,28,4,60_2
44374,71,24,26,2,62_2
44375,62,24,26,2,62_2
44376,69,26,27,1,61_1
44377,59,26,28,2,65_2
44378,64,26,28,2,60_2
44379,67,26,28,2,62_2
44380,62,20,24,4,65_4
44381,71,26,28,2,65_2
44382,71,16,20,4,71_4
44383,71,26,28,2,60_2
44384,57,26,28,2,60_2
44385,64,20,24,4,69_4
44386,60,26,28,2,67_2
44387,67,26,28,2,69_2
44388,62,4,6,2,71_2
44389,67,28,29,1,71_1
44390,71,28,29,1,69_1
44391,67,4,8,4,62_2
44392,64,24,26,2,67_2
44393,65,29,30,1,65_1
44394,62,12,14,2,64_2
44395,67,26,28,2,71_2
44396,71,27,28,1,70_1
44397,64,22,24,2,65_4
44398,60,2,4,2,67_4
44399,64,24,26,2,67_2
44400,62,26,28,2,65_2
44401,62,20,24,4,67_4
44402,62,26,28,2,69_2
44403,69,26,28,2,67_2
44404,62,18,20,2,65_4
44405,71,24,28,4,67_2
44406,65,26,28,2,67_2
44407,60,4,8,4,71_2
44408,64,26,28,2,64_2
44409,67,26,28,2,60_2
44410,64,20,24,4,67_4
44411,71,20,24,4,64_4
44412,60,24,28,4,65_2
44413,60,26,28,2,71_2
44414,67,20,24,4,65_4
44415,71,2,4,2,62_2
44416,65,24,26,2,62_2
44417,62,2,4,2,69_2
44418,69,26,28,2,60_2
44419,60,26,28,2,67_2
44420,62,10,12,2,69_2
44421,65,18,20,2,59_2
44422,60,26,28,2,64_2
44423,71,26,28,2,65_2
44424,69,26,28,2,69_2
44425,67,24,28,4,62_2
44426,62,24,28,4,69_2
44427,71,4,8,4,69_4
44428,71,24,28,4,65_2
44429,65,26,28,2,62_2
44430,60,26,28,2,60_2
44431,69,24,26,2,64_2
44432,65,20,24,4,69_4
44433,67,26,28,2,69_2
44434,62,24,26,2,67_2
44435,64,24,26,2,62_2
44436,64,24,26,2,62_2
44437,69,26,28,2,71_2
44438,62,4,8,4,65_4
44439,64,26,28,2,60_2
44440,65,24,28,4,60_2
44441,65,24,28,4,60_2
44442,69,26,28,2,62_2
44443,69,26,28,2,62_2
44444,64,20,24,4,60_4
44445,60,20,24,4,64_4
44446,71,22,24,2,62_2
44447,64,8,10,2,63_2
44448,60,22,24,2,69_4
44449,65,26,28,2,71_2
44450,67,22,24,2,64_4
44451,65,24,28,4,62_2
44452,67,26,28,2,69_2
44453,55,29,30,1,62_1
44454,57,29,30,1,62_1
44455,57,29,30,1,62_1
44456,62,29,30,1,61_1
44457,60,26,28,2,57_2
44458,57,18,20,2,62_4
44459,64,24,26,2,65_2
44460,71,24,26,2,60_2
44461,71,24,26,2,60_2
44462,69,10,12,2,62_2
44463,67,26,28,2,62_2
44464,65,26,28,2,64_2
44465,67,24,26,2,60_2
44466,64,26,28,2,69_2
44467,64,27,28,1,70_1
44468,69,4,8,4,67_2
44469,64,26,28,2,62_2
44470,64,26,28,2,62_2
44471,65,18,20,2,65_2
44472,62,26,28,2,71_2
44473,67,24,28,4,62_2
44474,67,24,28,4,64_2
44475,67,24,28,4,64_2
44476,71,26,28,2,71_2
44477,62,24,28,4,69_2
44478,64,26,28,2,60_2
44479,60,26,28,2,69_2
44480,69,29,30,1,62_1
44481,71,26,28,2,60_2
44482,60,22,24,2,60_4
44483,69,18,20,2,69_4
44484,60,22,24,2,67_4
44485,60,22,24,2,60_4
44486,67,26,28,2,59_2
44487,60,26,28,2,64_2
44488,71,14,16,2,69_2
44489,71,20,24,4,68_2
44490,62,10,12,2,64_4
44491,65,2,4,2,71_4
44492,64,26,28,2,69_2
44493,69,26,28,2,71_2
44494,64,22,24,2,62_4
44495,69,20,24,4,69_4
44496,69,2,4,2,71_2
44497,69,2,4,2,71_2
44498,69,26,28,2,60_2
44499,62,4,6,2,65_2
44500,60,26,28,2,65_2
44501,65,26,28,2,65_2
44502,62,6,8,2,62_2
44503,71,22,24,2,71_4
44504,60,26,28,2,60_2
44505,71,20,24,4,71_4
44506,71,22,24,2,64_4
44507,67,26,28,2,62_2
44508,60,26,28,2,60_2
44509,60,26,28,2,60_2
44510,62,26,28,2,62_2
44511,67,26,28,2,69_2
44512,67,26,28,2,69_2
44513,62,24,26,2,62_2
44514,69,26,28,2,62_2
44515,67,26,28,2,62_2
44516,69,22,24,2,71_2
44517,71,24,28,4,60_2
44518,62,22,24,2,64_4
44519,67,26,28,2,60_2
44520,65,26,28,2,60_2
44521,71,26,28,2,60_2
44522,64,26,28,2,64_2
44523,71,26,28,2,60_2
44524,62,24,28,4,67_2
44525,71,27,28,1,67_1
44526,60,26,28,2,62_1
44527,60,27,28,1,65_3
44528,60,27,28,1,65_3
44529,67,26,28,2,60_1
44530,67,25,26,1,71_1
44531,71,26,28,2,71_2
44532,62,6,8,2,65_4
44533,65,24,26,2,71_2
44534,65,24,28,4,65_2
44535,65,24,28,4,65_2
44536,65,24,28,4,65_2
44537,69,24,26,2,67_2
44538,65,24,26,2,69_2
44539,71,26,28,2,62_2
44540,69,16,18,2,59_2
44541,60,26,28,2,62_2
44542,60,24,26,2,60_2
44543,71,22,24,2,65_4
44544,59,23,24,1,70_1
44545,71,26,28,2,71_2
44546,64,24,26,2,60_2
44547,65,24,28,4,69_2
44548,64,16,20,4,69_2
44549,71,16,18,2,71_2
44550,60,26,28,2,65_2
44551,64,2,4,2,67_2
44552,65,22,24,2,60_2
44553,64,24,26,2,67_2
44554,65,18,20,2,62_4
44555,60,26,28,2,71_2
44556,69,26,28,2,69_2
44557,64,26,28,2,71_2
44558,69,26,28,2,67_2
44559,64,29,30,1,62_1
44560,65,29,30,1,71_1
44561,69,29,30,1,69_1
44562,64,25,26,1,60_2
44563,60,26,28,2,60_1
44564,69,26,28,2,71_2
44565,60,24,26,2,68_2
44566,60,26,28,2,71_2
44567,69,26,28,2,60_2
44568,69,26,28,2,60_2
44569,67,26,28,2,65_2
44570,67,24,28,4,71_2
44571,59,29,30,1,60_1
44572,64,24,26,2,67_2
44573,60,20,22,2,67_2
44574,64,26,28,2,71_2
44575,67,28,30,2,66_1
44576,65,24,28,4,60_2
44577,71,24,26,2,71_2
44578,67,24,26,2,65_2
44579,67,24,26,2,65_2
44580,67,24,28,4,64_2
44581,71,12,16,4,65_4
44582,69,24,28,4,71_2
44583,71,24,26,2,67_2
44584,71,24,26,2,67_2
44585,62,12,16,4,71_4
44586,69,26,28,2,62_2
44587,69,26,28,2,61_2
44588,55,26,28,2,64_2
44589,65,24,26,2,69_2
44590,62,24,28,4,62_2
44591,59,20,24,4,71_4
44592,71,24,28,4,67_2
44593,69,26,28,2,69_2
44594,65,24,26,2,60_2
44595,71,24,26,2,71_2
44596,71,20,24,4,59_4
44597,60,26,28,2,62_2
44598,71,24,28,4,64_2
44599,65,26,28,2,62_2
44600,67,2,4,2,60_2
44601,57,26,28,2,71_2
44602,57,26,28,2,71_2
44603,57,26,28,2,71_2
44604,64,26,28,2,65_2
44605,62,26,28,2,71_2
44606,69,26,28,2,67_2
44607,62,26,28,2,67_2
44608,71,8,12,4,71_2
44609,71,26,28,2,69_2
44610,62,24,28,4,60_2
44611,65,20,24,4,65_4
44612,69,26,28,2,60_2
44613,62,14,16,2,62_2
44614,62,26,28,2,60_2
44615,62,26,28,2,60_2
44616,60,24,26,2,62_2
44617,69,21,22,1,71_1
44618,60,24,28,4,64_2
44619,69,22,24,2,60_4
44620,60,6,8,2,64_2
44621,69,26,28,2,65_2
44622,64,20,24,4,67_4
44623,69,24,28,4,59_2
44624,64,24,28,4,67_2
44625,60,20,22,2,60_2
44626,71,26,28,2,67_2
44627,62,2,4,2,65_2
44628,62,2,4,2,65_2
44629,65,10,12,2,58_2
44630,64,24,26,2,67_2
44631,71,20,22,2,62_2
44632,62,20,24,4,62_4
44633,62,26,28,2,67_2
44634,62,26,28,2,67_2
44635,62,24,26,2,62_2
44636,71,26,28,2,64_2
44637,62,26,28,2,69_2
44638,60,6,8,2,71_4
44639,71,22,24,2,62_2
44640,60,20,24,4,67_4
44641,64,26,28,2,67_2
44642,71,26,28,2,62_2
44643,71,20,24,4,69_4
44644,65,26,28,2,69_2
44645,60,8,10,2,64_2
44646,60,4,6,2,64_2
44647,60,16,20,4,65_4
44648,67,26,28,2,60_2
44649,65,24,28,4,60_2
44650,59,26,28,2,60_2
44651,62,26,28,2,62_2
44652,64,26,28,2,69_2
44653,71,20,24,4,62_4
44654,67,26,28,2,71_2
44655,69,22,24,2,62_4
44656,69,8,10,2,65_2
44657,69,26,28,2,67_2
44658,50,28,30,2,61_1
44659,62,27,28,1,68_1
44660,71,20,24,4,67_4
44661,60,26,28,2,71_2
44662,62,20,24,4,67_4
44663,69,20,24,4,71_4
44664,62,22,24,2,64_4
44665,60,16,18,2,69_2
44666,69,26,28,2,69_2
44667,69,10,12,2,65_2
44668,62,22,24,2,60_4
44669,71,4,6,2,62_2
44670,65,12,14,2,60_2
44671,62,20,24,4,60_4
44672,62,20,24,4,60_4
44673,64,26,28,2,60_2
44674,69,20,24,4,71_4
44675,71,24,26,2,67_2
44676,69,26,28,2,65_2
44677,60,26,28,2,71_2
44678,71,26,28,2,60_2
44679,64,24,26,2,67_2
44680,67,8,12,4,69_4
44681,69,24,26,2,60_2
44682,64,20,24,4,60_4
44683,69,24,26,2,71_2
44684,59,26,28,2,69_2
44685,57,28,29,1,66_1
44686,67,28,29,1,66_1
44687,60,26,28,2,60_2
44688,69,24,28,4,71_2
44689,69,26,28,2,71_2
44690,65,26,28,2,67_2
44691,71,24,26,2,60_2
44692,71,24,28,4,65_2
44693,60,26,28,2,67_2
44694,64,24,28,4,67_2
44695,60,26,28,2,67_2
44696,60,26,28,2,67_2
44697,65,26,28,2,65_2
44698,60,22,24,2,64_4
44699,65,26,28,2,67_2
44700,71,26,28,2,71_2
44701,67,26,28,2,65_2
44702,69,24,26,2,64_2
44703,69,24,26,2,64_2
44704,67,14,16,2,62_4
44705,65,26,28,2,65_2
44706,64,26,28,2,67_2
44707,65,12,14,2,69_2
44708,69,20,24,4,64_4
44709,71,24,28,4,64_2
44710,65,26,28,2,64_2
44711,71,24,28,4,62_2
44712,69,26,28,2,69_2
44713,69,26,28,2,69_2
44714,64,26,28,2,60_2
44715,65,24,26,2,64_2
44716,71,24,26,2,69_2
44717,62,26,28,2,65_2
44718,64,20,24,4,65_4
44719,60,20,24,4,62_4
44720,69,26,28,2,60_2
44721,65,29,30,1,65_1
44722,65,29,30,1,65_1
44723,67,24,26,2,60_2
44724,60,29,30,1,69_1
44725,69,26,28,2,62_2
44726,69,26,28,2,69_2
44727,69,26,28,2,65_2
44728,67,24,28,4,64_2
44729,67,24,28,4,67_2
44730,71,26,28,2,67_2
44731,62,24,28,4,65_2
44732,71,26,28,2,65_2
44733,60,26,28,2,60_2
44734,65,2,4,2,65_2
44735,60,26,28,2,67_2
44736,62,24,26,2,67_2
44737,60,26,28,2,65_2
44738,60,26,28,2,65_2
44739,67,24,26,2,64_2
44740,60,26,28,2,62_2
44741,65,10,12,2,65_2
44742,65,20,24,4,71_4
44743,67,6,8,2,67_2
44744,62,2,4,2,65_2
44745,62,24,28,4,65_2
44746,64,22,24,2,64_2
44747,71,22,24,2,69_4
44748,60,4,8,4,62_4
44749,69,24,28,4,64_2
44750,64,26,28,2,64_2
44751,67,26,28,2,64_2
44752,62,26,28,2,69_2
44753,62,20,24,4,60_4
44754,62,2,4,2,60_2
44755,69,22,24,2,69_2
44756,67,26,28,2,62_2
44757,67,24,28,4,69_2
44758,60,26,28,2,64_2
44759,71,2,4,2,65_2
44760,62,26,28,2,65_2
44761,69,4,8,4,64_4
44762,59,24,28,4,60_2
44763,60,24,28,4,69_2
44764,71,24,26,2,64_2
44765,71,24,26,2,60_2
44766,69,26,28,2,65_2
44767,60,6,8,2,69_4
44768,65,24,26,2,59_2
44769,59,26,28,2,71_2
44770,69,26,28,2,62_2
44771,64,22,24,2,65_4
44772,65,20,24,4,71_4
44773,65,20,24,4,71_4
44774,69,20,24,4,62_4
44775,69,20,24,4,64_4
44776,69,20,24,4,64_4
44777,69,26,28,2,62_2
44778,60,22,24,2,71_2
44779,67,20,22,2,60_2
44780,60,24,28,4,62_2
44781,71,2,4,2,67_4
44782,60,1,2,1,67_1
44783,64,27,28,1,66_1
44784,59,28,29,1,71_1
44785,60,28,29,1,64_1
44786,55,28,29,1,62_1
44787,53,23,24,1,58_1
44788,53,23,24,1,58_1
44789,59,28,29,1,69_1
44790,62,26,28,2,67_2
44791,69,8,12,4,64_4
44792,67,2,4,2,69_4
44793,67,26,28,2,71_2
44794,69,24,28,4,62_2
44795,62,24,28,4,65_2
44796,62,24,28,4,65_2
44797,62,24,28,4,65_2
44798,65,26,28,2,60_2
44799,64,26,28,2,60_2
44800,64,26,28,2,60_2
44801,60,26,28,2,71_2
44802,64,26,28,2,71_2
44803,64,26,28,2,71_2
44804,64,20,24,4,62_4
44805,65,26,28,2,69_2
44806,69,26,28,2,67_2
44807,62,22,24,2,71_4
44808,64,8,12,4,65_4
44809,67,26,28,2,69_2
44810,67,26,28,2,65_2
44811,67,26,28,2,65_2
44812,64,21,22,1,62_1
44813,67,20,24,4,60_4
44814,69,20,24,4,62_4
44815,62,26,28,2,67_2
44816,62,26,28,2,67_2
44817,60,24,28,4,62_2
44818,65,24,26,2,67_2
44819,62,26,28,2,60_2
44820,69,4,8,4,60_4
44821,69,4,8,4,60_4
44822,67,4,8,4,60_4
44823,71,26,28,2,69_2
44824,67,22,24,2,71_2
44825,69,26,28,2,60_2
44826,64,26,28,2,60_2
44827,65,24,26,2,65_2
44828,65,26,28,2,64_2
44829,65,26,28,2,64_2
44830,65,26,28,2,69_2
44831,60,26,28,2,62_2
44832,60,26,28,2,62_2
44833,69,20,24,4,62_2
44834,62,24,26,2,59_2
44835,69,20,24,4,67_2
44836,69,20,24,4,67_2
44837,71,16,20,4,69_4
44838,62,24,26,2,62_2
44839,60,26,28,2,65_2
44840,67,28,30,2,60_1
44841,65,26,28,2,65_2
44842,69,26,28,2,69_2
44843,59,24,26,2,59_2
44844,65,26,28,2,65_2
44845,60,2,4,2,71_2
44846,64,18,20,2,65_2
44847,69,16,20,4,69_4
44848,71,26,28,2,62_2
44849,60,20,22,2,62_2
44850,62,26,28,2,67_2
44851,64,24,26,2,62_2
44852,69,24,26,2,71_2
44853,71,26,28,2,67_2
44854,71,20,24,4,59_4
44855,71,20,24,4,59_4
44856,62,4,8,4,64_4
44857,64,26,28,2,62_2
44858,59,26,28,2,65_2
44859,57,29,30,1,57_1
44860,65,28,29,1,60_1
44861,69,26,28,2,62_2
44862,69,26,28,2,69_2
44863,65,24,26,2,64_2
44864,71,22,24,2,64_4
44865,71,22,24,2,64_4
44866,62,26,28,2,69_2
44867,67,26,28,2,71_2
44868,69,26,28,2,64_2
44869,71,2,4,2,69_4
44870,64,26,28,2,71_2
44871,67,20,24,4,60_4
44872,67,20,24,4,60_4
44873,67,20,24,4,60_4
44874,67,24,28,4,67_2
44875,67,24,28,4,67_2
44876,67,24,28,4,67_2
44877,67,24,26,2,67_2
44878,64,26,28,2,64_2
44879,62,24,26,2,62_2
44880,62,24,26,2,60_2
44881,62,28,29,1,62_1
44882,62,28,30,2,66_1
44883,64,27,28,1,71_1
44884,60,27,28,1,71_2
44885,57,21,22,1,61_1
44886,64,16,18,2,64_2
44887,67,26,28,2,65_2
44888,59,6,8,2,60_4
44889,69,20,24,4,69_4
44890,60,24,26,2,62_2
44891,69,26,28,2,71_2
44892,67,18,20,2,71_2
44893,60,26,28,2,69_2
44894,60,2,4,2,65_2
44895,69,26,28,2,65_2
44896,60,26,28,2,67_2
44897,71,8,10,2,64_2
44898,62,26,28,2,67_2
44899,60,20,24,4,71_4
44900,71,26,28,2,71_2
44901,71,26,28,2,62_2
44902,71,26,28,2,62_2
44903,71,20,24,4,64_4
44904,69,20,24,4,69_4
44905,71,16,20,4,62_4
44906,62,24,28,4,64_2
44907,55,29,30,1,70_1
44908,65,24,26,2,64_2
44909,69,24,26,2,71_2
44910,65,26,28,2,65_2
44911,65,26,28,2,65_2
44912,64,24,28,4,69_2
44913,60,20,22,2,64_2
44914,62,20,24,4,71_4
44915,62,20,24,4,71_4
44916,62,20,24,4,71_4
44917,62,24,28,4,65_2
44918,64,20,24,4,64_4
44919,67,22,24,2,69_4
44920,64,26,28,2,69_2
44921,60,26,28,2,65_2
44922,69,26,28,2,60_2
44923,71,14,16,2,65_2
44924,64,26,28,2,67_2
44925,71,20,24,4,60_4
44926,64,26,28,2,62_2
44927,62,26,28,2,64_2
44928,67,20,24,4,62_4
44929,64,26,28,2,71_2
44930,62,22,24,2,71_4
44931,69,26,28,2,71_2
44932,57,26,28,2,60_2
44933,69,26,28,2,71_2
44934,65,24,28,4,60_2
44935,65,22,24,2,67_4
44936,60,26,28,2,67_2
44937,60,26,28,2,64_2
44938,69,26,28,2,62_2
44939,62,26,28,2,67_2
44940,62,26,28,2,67_2
44941,64,26,28,2,69_2
44942,71,24,26,2,69_2
44943,57,24,26,2,65_2
44944,69,6,8,2,65_4
44945,64,24,26,2,67_2
44946,67,26,28,2,60_2
44947,67,24,26,2,69_2
44948,71,22,24,2,69_4
44949,60,20,24,4,65_4
44950,67,24,26,2,69_2
44951,62,26,28,2,60_2
44952,60,18,20,2,64_4
44953,64,18,20,2,64_2
44954,62,26,28,2,71_2
44955,62,26,28,2,71_2
44956,67,26,28,2,71_2
44957,64,8,12,4,60_2
44958,64,26,28,2,62_2
44959,69,26,28,2,67_2
44960,52,26,28,2,64_2
44961,71,20,24,4,69_4
44962,62,26,28,2,65_2
44963,59,26,28,2,69_2
44964,65,26,28,2,60_2
44965,60,26,28,2,69_2
44966,60,26,28,2,60_2
44967,71,26,28,2,65_2
44968,62,26,28,2,67_2
44969,62,26,28,2,71_2
44970,62,24,28,4,67_2
44971,64,16,20,4,64_4
44972,71,16,20,4,71_4
44973,71,24,28,4,62_2
44974,65,26,28,2,60_2
44975,67,4,6,2,62_2
44976,60,26,28,2,65_2
44977,65,24,28,4,65_2
44978,71,2,4,2,67_4
44979,69,20,22,2,65_2
44980,62,26,28,2,65_2
44981,71,26,28,2,67_2
44982,65,26,28,2,65_2
44983,71,4,8,4,65_2
44984,62,20,24,4,62_4
44985,64,20,24,4,67_4
44986,71,4,8,4,64_2
44987,69,2,4,2,67_2
44988,71,20,24,4,62_4
44989,71,20,24,4,62_4
44990,67,22,24,2,62_4
44991,67,26,28,2,64_2
44992,69,26,28,2,65_2
44993,67,4,8,4,67_4
44994,60,24,26,2,64_2
44995,64,26,28,2,60_2
44996,62,20,24,4,71_4
44997,71,22,24,2,71_4
44998,67,4,8,4,64_4
44999,71,24,26,2,67_2
45000,65,24,28,4,60_2
45001,71,22,24,2,60_4
45002,65,24,28,4,64_2
45003,64,26,28,2,62_2
45004,67,22,24,2,60_4
45005,67,22,24,2,60_4
45006,69,22,24,2,65_2
45007,60,24,28,4,60_2
45008,69,20,24,4,67_4
45009,71,12,16,4,60_2
45010,60,24,28,4,64_2
45011,69,6,8,2,64_2
45012,69,22,24,2,64_4
45013,71,16,18,2,71_2
45014,69,26,28,2,60_2
45015,62,26,28,2,71_2
45016,62,26,28,2,71_2
45017,62,24,26,2,62_2
45018,60,26,28,2,71_2
45019,60,24,26,2,71_2
45020,67,26,28,2,67_2
45021,64,24,26,2,71_2
45022,64,4,8,4,62_4
45023,65,26,28,2,65_2
45024,69,20,24,4,71_4
45025,67,20,24,4,60_4
45026,62,24,26,2,62_2
45027,60,26,28,2,69_2
45028,71,26,28,2,60_2
45029,67,26,28,2,69_2
45030,71,26,28,2,71_2
45031,65,24,28,4,64_2
45032,67,26,28,2,65_2
45033,62,26,28,2,71_2
45034,67,26,28,2,64_2
45035,69,20,24,4,71_4
45036,62,24,28,4,69_2
45037,62,8,10,2,64_2
45038,62,24,26,2,71_2
45039,65,18,20,2,71_2
45040,69,24,28,4,67_2
45041,60,24,28,4,67_2
45042,71,24,28,4,69_2
45043,59,20,22,2,71_2
45044,65,27,28,1,71_1
45045,59,24,28,4,65_2
45046,69,26,28,2,69_2
45047,69,26,28,2,69_2
45048,62,12,14,2,71_2
45049,65,24,26,2,60_2
45050,69,24,28,4,67_2
45051,67,16,18,2,69_2
45052,62,8,12,4,65_4
45053,69,24,28,4,60_2
45054,71,26,28,2,64_2
45055,64,24,28,4,65_2
45056,64,24,28,4,60_2
45057,64,26,28,2,65_2
45058,60,28,30,2,66_1
